-0.0051875967,-0.3063732982,-0.9518973231,46.898323,jumping
-0.0074607786,-0.3125413954,-0.9498748183,47.000604,jumping
-0.0085913772,-0.3050446808,-0.9522992969,47.103124,jumping
-0.0146223102,-0.2795322835,-0.9600249529,47.204868,jumping
-0.034484569,-0.2997103035,-0.9534068108,47.3071,jumping
-0.0302455593,-0.3103064001,-0.9501553178,47.408103,jumping
-0.0108269062,-0.3286016881,-0.9444065094,47.510445,jumping
-0.0334179029,-0.3261121809,-0.9447402358,47.612987,jumping
-0.0718494207,-0.298554033,-0.9516843557,47.718575,jumping
0.0034979896,-0.323485136,-0.9462267756,47.82483,jumping
-0.0186757054,-0.1649202257,-0.9861300588,47.928995,jumping
-0.6654971838,-0.2679820955,-0.6966340542,48.034971,jumping
-0.9573723674,0.0457210429,-0.285215348,48.135891,jumping
-0.8741484284,0.3198838532,-0.3654296994,48.241856,jumping
-0.9199873805,0.312146455,-0.2370397002,48.345855,jumping
-0.9478855133,0.316595912,-0.0357777849,48.451725,jumping
-0.9210729003,0.389049381,-0.0162877776,48.553542,jumping
-0.8737316132,0.4850147665,-0.0367922187,48.65683,jumping
-0.6535637379,0.701171577,0.2849785686,48.762387,jumping
-0.4568439424,0.7899773121,0.4089369476,48.869351,jumping
-0.4326505959,0.8206881881,0.3732081354,48.972233,jumping
-0.0915138796,0.8854860663,0.4555652738,49.076919,jumping
-0.1333743781,0.91780442,0.3739602864,49.180215,jumping
0.1247737259,0.9814044833,0.1458654702,49.285557,jumping
0.1769083887,0.9842151999,-0.0048876605,49.390485,jumping
0.0007054544,0.9989867806,0.0449992642,49.49657,jumping
-0.0527609847,0.9708819985,0.2336761206,49.597866,jumping
0.132897824,0.9828698635,0.1276907921,49.703169,jumping
0.1060729995,0.9916542768,0.0732826665,49.806963,jumping
-0.1177425832,0.9912998676,0.0588324368,49.909129,jumping
-0.1564375758,0.9714430571,0.178398028,50.013358,jumping
0.0310053378,0.9635565877,0.265701592,50.115994,jumping
0.152813077,0.9846268296,0.0846057832,50.225275,jumping
0.1214991063,0.9911059737,0.0542854108,50.330206,jumping
0.1316794753,0.9758461118,0.1743128002,50.433686,jumping
0.0967903063,0.9695654511,0.2248876989,50.53614,jumping
0.2545390725,0.9650542736,0.0622900873,50.641545,jumping
0.2061502188,0.9785197973,0.001039244,50.746771,jumping
0.1508039385,0.9806281328,0.1250064969,50.852963,jumping
0.1194484159,0.9802903533,0.1573626548,50.956299,jumping
0.1604091674,0.9670449495,0.1977193803,51.064938,jumping
0.204908818,0.9778619409,0.0424069837,51.166093,jumping
0.2038805932,0.9744597077,0.0941331387,51.271445,jumping
0.1433701962,0.9803062081,0.1358109415,51.376006,jumping
0.0625469759,0.9761929512,0.2076901495,51.477889,jumping
0.1469315588,0.9883083701,0.0407160893,51.582675,jumping
0.1595363319,0.9867789745,-0.0285543334,51.688002,jumping
0.1325328499,0.9849662781,0.110798873,51.793357,jumping
0.0450622104,0.9932297468,0.1070702225,51.898732,jumping
-0.0167440306,0.9960241318,0.0874954388,52.006359,jumping
0.1543914825,0.9868998528,0.0468177088,52.111706,jumping
0.1738336831,0.9844712019,0.0244637411,52.214306,jumping
0.1367708594,0.9858537912,0.0968815163,52.318829,jumping
0.0612041652,0.9941732883,0.0887324736,52.424195,jumping
0.1264677048,0.9917959571,-0.0186198242,52.531108,jumping
0.2051504701,0.9780361056,-0.0368595943,52.63673,jumping
0.173091501,0.9837117195,0.0484828725,52.742889,jumping
0.0330758989,0.9987329245,0.0379274115,52.847686,jumping
-0.087141268,0.9916750193,0.0948000774,52.977113,jumping
0.1579304785,0.9873441458,-0.0144701097,53.08147,jumping
0.152749598,0.9858398438,0.0691906884,53.186724,jumping
0.0440046377,0.9988185167,0.0206187945,53.288357,jumping
-0.0244526733,0.9986416698,0.0460111499,53.392849,jumping
0.2287913114,0.9734751582,-0.0007897572,53.497155,jumping
0.2131792009,0.9762789607,0.0378697142,53.598228,jumping
0.1705685407,0.983520329,0.0599498414,53.703579,jumping
0.0975678489,0.9936155081,0.0566462278,53.808964,jumping
0.0971107185,0.9950507879,0.0210562777,53.914468,jumping
0.297968626,0.9545154572,0.0107220989,54.022548,jumping
0.3240472972,0.9453881383,0.0351360776,54.126023,jumping
0.3084302247,0.9507603049,0.0304248333,54.232154,jumping
0.1206478998,0.9877204895,0.0992593691,54.337568,jumping
-0.113846764,0.9862209558,0.12002974,54.443005,jumping
0.1052348465,0.9943157434,-0.0161794033,54.549186,jumping
0.1409440786,0.9897933006,0.0210704189,54.653496,jumping
0.0946863443,0.99529773,0.020418901,54.761818,jumping
-0.0400945544,0.9956539869,0.0840563625,54.870091,jumping
0.1076705977,0.990272522,0.0881321505,54.975477,jumping
0.2177399844,0.9755945802,0.0283659995,55.079235,jumping
0.1760997325,0.9814263582,0.0760993809,55.182484,jumping
0.2209363729,0.9718430042,0.0819049776,55.285237,jumping
0.1234877259,0.9897392392,0.0718817487,55.39715,jumping
0.2603265345,0.9604847431,0.0984835997,55.506227,jumping
0.3033856153,0.9507095218,0.0640969723,55.609295,jumping
0.2839257717,0.9543601274,0.0926442817,55.714622,jumping
0.246072188,0.9652281404,0.0882216617,55.818399,jumping
0.2533452511,0.9669894576,0.0273438003,55.923753,jumping
0.4171777666,0.9076858759,0.0454870313,56.029112,jumping
0.4259928763,0.9024703503,0.0638533905,56.133069,jumping
0.4106195867,0.9021447301,0.1323877722,56.236147,jumping
0.3567756712,0.9264016151,0.1203792393,56.341713,jumping
0.4688000977,0.8828909993,-0.0270155761,56.446822,jumping
0.5275353193,0.8459874392,0.0775355771,56.550377,jumping
0.3510863483,0.931976378,0.0903239548,56.658456,jumping
0.3036688268,0.9474176168,0.1009217277,56.763835,jumping
0.2758804262,0.9583781362,0.0734939352,56.868991,jumping
0.4984784424,0.8656962514,0.0457085781,56.974989,jumping
0.3882802129,0.9194059372,0.0626996979,57.080415,jumping
0.3407410085,0.9318297505,0.1248555183,57.186515,jumping
0.3288153708,0.942114234,0.0655836612,57.29145,jumping
0.0501835905,-0.5521598458,-0.8322265744,37.3103,jogging
0.0752706304,-0.5430960655,-0.8362900019,37.412132,jogging
0.0619686767,-0.5659223199,-0.8221263885,37.517477,jogging
0.0442702621,-0.5740020275,-0.8176562786,37.619757,jogging
-0.004081001,-0.5324828029,-0.8464309573,37.723982,jogging
-0.0119331321,-0.480379492,-0.8769795299,37.828586,jogging
0.0222221799,-0.5413591862,-0.8404977322,37.929887,jogging
0.0214139633,-0.4000906646,-0.9162253737,38.035305,jogging
0.0569484048,-0.3954541683,-0.9167185426,38.136449,jogging
0.0240856316,-0.5965912342,-0.8021837473,38.243129,jogging
-0.2462094724,-0.5490509868,-0.7987013459,38.34494,jogging
-0.5836991072,-0.4031900167,-0.7047929764,38.446451,jogging
-0.7879652381,-0.2759109735,-0.550439775,38.548808,jogging
-0.860839963,0.1747891903,-0.4779154956,38.660212,jogging
-0.8923533559,0.3709380329,-0.2571195066,38.770692,jogging
-0.9567764401,0.2865318358,-0.0497821122,38.873061,jogging
-0.9433006644,0.3266977966,0.0587571226,38.978012,jogging
-0.8880129457,0.4582459629,-0.0379937068,39.081936,jogging
-0.8376592398,0.5405381918,-0.0783928558,39.186257,jogging
-0.832305789,0.5536349416,-0.0274834074,39.292092,jogging
-0.7335385084,0.5532442331,0.3947681189,39.39741,jogging
-0.7361685038,0.5475412607,0.3978120685,39.50133,jogging
-0.6497395635,0.65291816,0.3892767131,39.605636,jogging
-0.4795722067,0.856751442,0.1897031963,39.708439,jogging
0.0397903547,0.9293076396,-0.3671565056,39.81126,jogging
0.0438172109,0.9945439696,-0.0946692526,39.915016,jogging
-0.0501850285,0.9872012138,0.1513773799,40.017317,jogging
-0.1994758248,0.8833696246,0.4241077304,40.122407,jogging
-0.0922487825,0.9858896732,0.1396835148,40.224521,jogging
-0.310773164,0.8711598516,0.3801320493,40.326714,jogging
0.0421751477,0.994748354,0.0932570174,40.428165,jogging
0.2945238948,0.9229404926,-0.247863695,40.531575,jogging
0.1215523034,0.9890793562,0.0833488926,40.636796,jogging
-0.08401113,0.9217429757,0.3785919249,40.737533,jogging
-0.121820122,0.8552788496,0.5036446452,40.842844,jogging
0.0043044458,0.9254514575,0.378841579,40.944743,jogging
-0.121497117,0.9560799599,0.2667385638,41.050095,jogging
0.3303782344,0.9252636433,-0.1863800138,41.156696,jogging
0.3554282486,0.9280859828,-0.1110280827,41.262424,jogging
0.0227536503,0.9609766006,0.2756920159,41.373837,jogging
-0.1533798277,0.8714331985,0.4659169316,41.474579,jogging
-0.062913917,0.9557291865,0.2874427736,41.576116,jogging
-0.1465999931,0.9104009867,0.386882782,41.681341,jogging
0.1029165462,0.9792270064,0.1747066677,41.785232,jogging
0.367600292,0.8934173584,-0.258215636,41.890713,jogging
0.2698418498,0.9613287449,0.0550672226,41.992702,jogging
-0.0291759167,0.9296866655,0.3671939969,42.094727,jogging
-0.0866733789,0.8684149981,0.4882036746,42.198659,jogging
0.0559453368,0.9538623095,0.2949859202,42.311418,jogging
-0.1238760948,0.9610925913,0.2468917817,42.420922,jogging
0.3247482777,0.930747211,-0.1680719256,42.525707,jogging
0.3888779581,0.9175992012,-0.0823742673,42.631057,jogging
0.1118918955,0.9723541141,0.2049574852,42.73723,jogging
-0.1405241489,0.8924927115,0.4286136925,42.841844,jogging
-0.0427652337,0.9463943839,0.3201698363,42.950644,jogging
-0.1119283214,0.9129078388,0.3925190866,43.054539,jogging
0.0112241488,0.9751186371,0.2213987559,43.159996,jogging
0.4087009132,0.8952714801,-0.1773485094,43.264643,jogging
0.304546237,0.9519202709,0.0331564732,43.371157,jogging
-0.0265382901,0.9431318045,0.3313575685,43.475597,jogging
-0.1304475069,0.8833081722,0.4502777755,43.581277,jogging
0.0260850955,0.9838349819,0.1771665961,43.68637,jogging
-0.1597922295,0.9381076694,0.3072787523,43.792741,jogging
0.2528703213,0.9610441923,0.1115830988,43.896434,jogging
0.4195825458,0.8983464241,-0.130092755,44.00068,jogging
0.2240789384,0.9650286436,0.1360448897,44.10695,jogging
-0.1174815521,0.9365261793,0.3303281963,44.2114,jogging
-0.1118454635,0.9049791694,0.4104914963,44.31551,jogging
0.0568830334,0.892111659,0.4482197464,44.421111,jogging
-0.1529651582,0.94775635,0.2799276412,44.52277,jogging
0.290697366,0.955550909,0.0491673648,44.628201,jogging
0.4361815751,0.89766711,-0.0627641454,44.734074,jogging
0.1587787867,0.9675921202,0.1963532418,44.838127,jogging
-0.165158987,0.9284033179,0.3328504562,44.939774,jogging
-0.0799529701,0.9374278784,0.3388754427,45.044679,jogging
-0.0489485338,0.9346699715,0.3521306813,45.150011,jogging
-0.0679683164,0.9609869719,0.2681123912,45.254723,jogging
0.3341492712,0.9384208918,-0.0878091902,45.357793,jogging
0.4229339957,0.9034964442,-0.0694328472,45.463651,jogging
0.1127680317,0.9762388468,0.1850433052,45.568703,jogging
-0.1760590225,0.9311124086,0.3194256425,45.673458,jogging
-0.1122989804,0.9660838842,0.2325311154,45.774617,jogging
-0.0588054731,0.9364650846,0.3457960784,45.879174,jogging
-0.0567724667,0.9638814926,0.2602101564,45.98353,jogging
0.2988867164,0.9500522017,-0.0898188055,46.085587,jogging
0.3643923998,0.9310286641,0.0200916138,46.18965,jogging
0.0313767456,0.9651704431,0.2597333491,46.295163,jogging
-0.2667199969,0.881609261,0.3893911242,46.401914,jogging
-0.1120345592,0.9521885514,0.2842272222,46.507053,jogging
-0.1018602401,0.9820792675,0.158570528,46.61642,jogging
-0.0649904609,0.9667528272,0.2473159283,46.718069,jogging
0.2799116969,0.9592099786,0.039567858,46.823454,jogging
0.4063972831,0.9112411737,-0.0669379532,46.927084,jogging
0.1682089716,0.9770827889,0.1304409951,47.032421,jogging
-0.2251753062,0.9469069839,0.2294845879,47.135854,jogging
-0.1069537029,0.9759459496,0.1899742633,47.241227,jogging
-0.0859814957,0.9851075411,0.1488966495,47.346065,jogging
-0.0095385695,0.968699038,0.2480545938,47.45005,jogging
0.3017530143,0.9514787197,0.0602775551,47.553644,jogging
0.4074084759,0.9112350941,-0.0605717562,47.658395,jogging
0.0683910847,-0.5627455115,-0.8237961531,23.16389,dancing
0.0639508367,-0.5708194375,-0.8185813427,23.269238,dancing
0.0700356439,-0.5419527888,-0.8374856114,23.374753,dancing
0.1290561706,-0.6328786612,-0.7634193301,23.482162,dancing
0.048742976,-0.6729914546,-0.7380424142,23.584574,dancing
-0.0438229069,-0.5943697095,-0.8029969931,23.687632,dancing
-0.034987703,-0.4848914146,-0.8738742471,23.791531,dancing
-0.1233444437,-0.6569590569,-0.743768096,23.893922,dancing
-0.2852910459,-0.7285565734,-0.6227473617,23.999255,dancing
-0.3687092066,-0.6541799307,-0.6603803039,24.103913,dancing
-0.4271925986,-0.6303294897,-0.648221612,24.208724,dancing
-0.4363220334,-0.4940735996,-0.7520068884,24.315882,dancing
-0.4379511178,-0.4780406356,-0.7613645196,24.420816,dancing
-0.459033072,-0.7376381755,-0.4951550961,24.525297,dancing
-0.5116644502,-0.8572676778,-0.0573716238,24.634087,dancing
-0.533908546,-0.8442097902,-0.0474500433,24.736207,dancing
-0.7676795721,-0.6286013722,-0.1246129498,24.841608,dancing
-0.9604873061,-0.2635088861,-0.0895944312,24.945268,dancing
-0.993409574,0.0858037919,-0.0759945959,25.061187,dancing
-0.984084785,0.1590491384,-0.0792489201,25.163568,dancing
-0.9786297679,0.1810749024,0.0974456966,25.269083,dancing
-0.9935438037,0.0522904284,0.1006796807,25.374536,dancing
-0.9821867943,-0.1462031901,-0.1180408746,25.475708,dancing
-0.925729394,-0.2845486999,-0.2491126359,25.581247,dancing
-0.9589645863,-0.2579470575,-0.1176867783,25.68672,dancing
-0.9889059067,-0.031798698,-0.1450995356,25.789529,dancing
-0.8951604962,0.3451020718,-0.2821209133,25.895921,dancing
-0.8789877295,0.2894993722,-0.3789071739,26.003854,dancing
-0.9593548179,0.2705459595,-0.0802698955,26.10615,dancing
-0.9768819809,0.2134483904,-0.0118923876,26.209587,dancing
-0.9591228366,0.280263871,-0.039183788,26.314926,dancing
-0.9347144961,0.3491225243,-0.0665008202,26.42165,dancing
-0.8785656095,0.4566403925,-0.1400072426,26.526258,dancing
-0.8454278111,0.5075711608,-0.1662024558,26.631913,dancing
-0.776240468,0.6090052128,-0.1629825532,26.736167,dancing
0.0461131856,0.8678331375,-0.4947112203,26.839708,dancing
0.0444564931,0.9580515027,-0.2831270695,26.943897,dancing
-0.1088567451,0.993905127,0.0174012072,27.049261,dancing
-0.0791817084,0.9831879139,0.1645348966,27.152553,dancing
-0.2336606979,0.9595990777,0.1567552835,27.256459,dancing
-0.182867229,0.9756896496,0.1207861602,27.361456,dancing
-0.3177892566,0.8921064734,0.3211792707,27.462969,dancing
-0.2716589868,0.9354305863,0.2262102515,27.565351,dancing
-0.3632850051,0.9080995321,0.2082768977,27.67091,dancing
-0.2857398987,0.956058383,0.0656125993,27.773586,dancing
-0.0848460719,0.9862664342,-0.1417028159,27.878634,dancing
-0.0921946838,0.9907485247,-0.0995866209,27.982959,dancing
-0.3131693304,0.9469335079,0.0724004209,28.084239,dancing
-0.5176273584,0.820995748,0.2408896685,28.189656,dancing
-0.4814634025,0.8315512538,0.2769757211,28.293847,dancing
-0.4424704015,0.8774647117,0.1851368099,28.405658,dancing
-0.5617223382,0.7536450624,0.3413021564,28.511297,dancing
-0.4769719839,0.8501511812,0.2230263352,28.612285,dancing
-0.4434729517,0.870570302,0.2131643593,28.713454,dancing
-0.4336364865,0.8694459796,0.2366918623,28.825075,dancing
-0.2805059254,0.9573510885,0.0692479238,28.928102,dancing
-0.2953673303,0.9495516419,0.1054029241,29.03361,dancing
-0.3136320412,0.9381480217,0.1466742009,29.139941,dancing
-0.186277464,0.9747723937,0.1229615733,29.245405,dancing
-0.2141269296,0.9579768777,0.190866366,29.346881,dancing
-0.5893846154,0.7380785346,0.3284291029,29.45423,dancing
-0.5358400345,0.7464917898,0.3944939077,29.55612,dancing
-0.4905100763,0.7653102279,0.4167732894,29.660358,dancing
-0.6336553097,0.6450710297,0.427041322,29.761049,dancing
-0.6802426577,0.6058434844,0.412581563,29.865916,dancing
-0.4720469117,0.7978323698,0.3750133514,29.970707,dancing
-0.3575919569,0.9079777002,0.2184134424,30.074304,dancing
-0.4556323886,0.8572779298,0.2397365719,30.178054,dancing
-0.3651036024,0.910261631,0.1952514499,30.283401,dancing
-0.4331573546,0.8785191178,0.2014418542,30.386883,dancing
-0.4687514901,0.8394183517,0.2750433981,30.492415,dancing
-0.3921649158,0.8613063097,0.3230447769,30.59406,dancing
-0.3298651874,0.8718203306,0.3621026278,30.705112,dancing
-0.5417758822,0.673377037,0.5030329227,30.810495,dancing
-0.5348017812,0.6558778882,0.532739222,30.914566,dancing
-0.4491397738,0.7539384365,0.479426831,31.022514,dancing
-0.3699403405,0.8300017715,0.417422235,31.126752,dancing
-0.6023879051,0.7343179584,0.3128991425,31.241481,dancing
-0.4956026673,0.8350393176,0.2389294803,31.345291,dancing
-0.3219321668,0.93793118,0.1290146858,31.451548,dancing
-0.3079178035,0.9230476618,0.2305857092,31.557745,dancing
-0.3230279386,0.9133402705,0.2479159534,31.662075,dancing
-0.1629602164,0.9648097754,0.2063639015,31.763024,dancing
-0.1561266929,0.9564484954,0.2466389537,31.868779,dancing
-0.0798949525,0.9900627732,0.1157256663,31.979131,dancing
-0.0083677163,0.9957422018,0.0918013379,32.083469,dancing
-0.0517999232,0.9529927373,0.2985322475,32.186632,dancing
-0.1647738665,0.902328968,0.398311317,32.292598,dancing
-0.2760105133,0.8918213844,0.3584311008,32.395553,dancing
-0.2407567948,0.9345459938,0.2620306313,32.497798,dancing
-0.394256562,0.8168647289,0.4210627377,32.611562,dancing
-0.4010299444,0.8343753219,0.3781437576,32.712184,dancing
-0.2850444615,0.9286049008,0.2375760972,32.823808,dancing
-0.2758827209,0.9335847497,0.2287099212,32.93093,dancing
-0.1592552215,0.9637818336,0.2139211148,33.038827,dancing
-0.0748335123,0.9905848503,0.1146363094,33.141839,dancing
-0.124478206,0.9738109112,0.1902561188,33.2468,dancing
-0.1380759329,0.9646367431,0.2245239317,33.355596,dancing
0.0134666162,0.9988372922,0.046288915,33.460945,dancing
-0.0284853093,0.9819592834,0.1869345605,33.562967,dancing
